Person/Group,ulan
https://data.getty.edu/provenance/4cc35213-23ea-3919-937f-6fe94e085579,http://vocab.getty.edu/ulan/500447911
https://data.getty.edu/provenance/19b97e45-572c-3801-af75-b3fa269c6ea7,http://vocab.getty.edu/ulan/500445520
https://data.getty.edu/provenance/777fd30f-54af-3df1-bb44-e54f5af8c289,http://vocab.getty.edu/ulan/500448985
https://data.getty.edu/provenance/75db951c-6fad-3ce0-92ad-2ac75a57b263,http://vocab.getty.edu/ulan/500444866
https://data.getty.edu/provenance/0f9bf335-8700-369b-bec7-033ba70bc62c,http://vocab.getty.edu/ulan/500449552
https://data.getty.edu/provenance/b81d71d3-d249-3501-a47b-4750a42f445d,http://vocab.getty.edu/ulan/500308329
https://data.getty.edu/provenance/e743489d-3b04-3901-a085-72a09610b59b,http://vocab.getty.edu/ulan/500445960
https://data.getty.edu/provenance/1af84506-8471-3f55-8457-b2a991835b6d,http://vocab.getty.edu/ulan/500444699
https://data.getty.edu/provenance/1cac4c2c-2595-3549-86a6-03c70c1cfe55,http://vocab.getty.edu/ulan/500446125
https://data.getty.edu/provenance/c927e759-2419-3e8b-b4a7-e206ccb56d33,http://vocab.getty.edu/ulan/500445220
https://data.getty.edu/provenance/3296a662-9ea4-30c5-ae61-d0d074675105,http://vocab.getty.edu/ulan/500301793
https://data.getty.edu/provenance/88bfb92b-f66d-3363-a538-2a88f78a46b1,http://vocab.getty.edu/ulan/500444929
https://data.getty.edu/provenance/aa5f2a72-bc4f-391a-b8c6-d09c7e597fca,http://vocab.getty.edu/ulan/500445954
https://data.getty.edu/provenance/5f80fb93-07dd-391a-8b9a-739983bc0dd4,http://vocab.getty.edu/ulan/500445887
https://data.getty.edu/provenance/1a42bdd7-219d-320d-a487-5e48585c2a1a,http://vocab.getty.edu/ulan/500425656
https://data.getty.edu/provenance/da4a8441-caa9-3945-8647-44fc4a2e4dab,
https://data.getty.edu/provenance/98ddf802-cc9a-341a-af49-96f37650da20,http://vocab.getty.edu/ulan/500445069
https://data.getty.edu/provenance/acba259a-7d73-3c41-8d41-3bb6dc138f87,http://vocab.getty.edu/ulan/500447952
https://data.getty.edu/provenance/c5ca2ad5-b0cf-3a8c-85ce-f9b0e4bc9812,http://vocab.getty.edu/ulan/500448234
https://data.getty.edu/provenance/a085faff-01b6-3616-9ffe-011d2a2390cf,http://vocab.getty.edu/ulan/500265171
https://data.getty.edu/provenance/fa1e434d-a847-35d2-a730-e27946bf6da9,
https://data.getty.edu/provenance/07f83d0c-1b02-3b31-8fb6-2023746b8da5,http://vocab.getty.edu/ulan/500301853
https://data.getty.edu/provenance/bf48a919-60a3-31e2-a571-e16b43902a79,http://vocab.getty.edu/ulan/500445024
https://data.getty.edu/provenance/24a3e9ca-ff50-3a9b-b824-c1486ecadff2,http://vocab.getty.edu/ulan/500434820
https://data.getty.edu/provenance/1bcf44f6-7e51-3e07-a9fe-ff61e272d157,http://vocab.getty.edu/ulan/500443760
https://data.getty.edu/provenance/945cebf5-4f35-391d-8580-3a75fb9c947a,http://vocab.getty.edu/ulan/500444625
https://data.getty.edu/provenance/70d7525b-e2e2-390e-88e1-475076526d97,http://vocab.getty.edu/ulan/500449549
https://data.getty.edu/provenance/389359bd-3dc0-3e7b-abc1-fd800d98765a,http://vocab.getty.edu/ulan/500443903
https://data.getty.edu/provenance/372c44d0-96a0-3adc-b828-0355b1bf479e,
https://data.getty.edu/provenance/9e5084c3-e915-36b9-b680-7ae5a828afb2,http://vocab.getty.edu/ulan/500360043
https://data.getty.edu/provenance/16b83b34-7e32-3218-8fbc-feb7a4f4ad11,http://vocab.getty.edu/ulan/500439643
https://data.getty.edu/provenance/e5d8c7f5-60d0-3ade-8d06-da136a0d9742,
https://data.getty.edu/provenance/e97e3604-1788-3712-9de8-7af5ba21533d,http://vocab.getty.edu/ulan/500303110
https://data.getty.edu/provenance/13acdf07-f1c2-3f1f-9213-5ef62bb5c01a,
https://data.getty.edu/provenance/2f83d42b-3576-3e27-879e-3d3cf4c1c5d6,
https://data.getty.edu/provenance/a7426ce4-5d4a-36a2-bea4-c27b2bfb31eb,http://vocab.getty.edu/ulan/500435669
https://data.getty.edu/provenance/13dbc6cf-f8e8-316f-bfdd-4a6d3e4ccda3,
https://data.getty.edu/provenance/e4010e6b-0278-3ca9-b346-bdd55d781b3d,http://vocab.getty.edu/ulan/500278842
https://data.getty.edu/provenance/ecc4bc80-6eb5-3b76-9a98-1cbe95151549,http://vocab.getty.edu/ulan/500440140
https://data.getty.edu/provenance/adecd80f-e91c-3d18-85c8-aa30edc0a690,http://vocab.getty.edu/ulan/500245395
https://data.getty.edu/provenance/1d08245e-ae9b-338b-9c1e-d7a1118937c6,http://vocab.getty.edu/ulan/500446001
https://data.getty.edu/provenance/12e7cd32-ae63-368f-9dd2-dfac6865ebf2,http://vocab.getty.edu/ulan/500444893
https://data.getty.edu/provenance/ce82be91-2eaa-3f39-a614-1d0c0cafb674,http://vocab.getty.edu/ulan/500447862
https://data.getty.edu/provenance/de08ea7b-7014-3ad7-9150-c07dc757920d,
https://data.getty.edu/provenance/c25c8bbe-6665-3177-bd67-8ed8fc27331e,http://vocab.getty.edu/ulan/500051853
https://data.getty.edu/provenance/60171fa9-11a6-3154-8544-e01da46ce29a,http://vocab.getty.edu/ulan/500444863
https://data.getty.edu/provenance/d26a05a0-42d2-3ac3-9385-1e5f8aeebc52,
https://data.getty.edu/provenance/5bdc49de-7446-3eee-931f-ab03453b4817,
https://data.getty.edu/provenance/e1eaba51-bc7d-3c45-89b1-33e9ab88d198,
https://data.getty.edu/provenance/b5f2700f-048a-34bc-a577-fdd5e41c0b17,
https://data.getty.edu/provenance/b0e5f313-b3b2-3b79-b7ef-532ba8685b48,http://vocab.getty.edu/ulan/500446062
https://data.getty.edu/provenance/69b26a9c-baf4-3e65-8519-bcc4ff6036cc,
https://data.getty.edu/provenance/363215a7-9857-38dd-b1fe-c11fc67211fd,http://vocab.getty.edu/ulan/500444060
https://data.getty.edu/provenance/b2da3be2-97b9-339a-87fd-304c9342159a,http://vocab.getty.edu/ulan/500449221
https://data.getty.edu/provenance/d841feb0-8c0d-3e64-b515-d15fc95dd922,http://vocab.getty.edu/ulan/500448660
https://data.getty.edu/provenance/b151865c-1e59-3602-b6a7-bd93b54c0795,http://vocab.getty.edu/ulan/500432304
https://data.getty.edu/provenance/48b49fc9-17c2-30bf-8618-61f4522b5afe,http://vocab.getty.edu/ulan/500360310
https://data.getty.edu/provenance/c1c92cb9-32e4-3dc7-bfb0-5bee3064f7a3,http://vocab.getty.edu/ulan/500446229
https://data.getty.edu/provenance/357b036d-5caf-3063-9cde-bf120349f462,http://vocab.getty.edu/ulan/500445451
https://data.getty.edu/provenance/111adb93-f890-3733-b674-aae2b43066bb,http://vocab.getty.edu/ulan/500449633
https://data.getty.edu/provenance/7c12c68d-4c0a-38b0-81f6-e119a35ac4c8,http://vocab.getty.edu/ulan/500410376
https://data.getty.edu/provenance/22c179c4-d7cc-35c4-81cd-8ae34e41f000,
https://data.getty.edu/provenance/8ffc3c8c-ead8-3da6-9608-8667485f2a0b,http://vocab.getty.edu/ulan/500443344
https://data.getty.edu/provenance/29da7140-0947-3fd5-9e78-f5586d0d8568,http://vocab.getty.edu/ulan/500308859
https://data.getty.edu/provenance/580fab1b-ac30-327c-a0c5-91378c7834e5,http://vocab.getty.edu/ulan/500443771
https://data.getty.edu/provenance/02b8c3f5-e0cb-38cf-987d-eb34903f75a6,http://vocab.getty.edu/ulan/500434178
https://data.getty.edu/provenance/5aa41e90-d830-376a-a2b9-6dc2270751dd,http://vocab.getty.edu/ulan/500447933
https://data.getty.edu/provenance/02c9b436-9f53-389f-8627-72df8b770c11,http://vocab.getty.edu/ulan/500443618
https://data.getty.edu/provenance/080d4502-2046-31a6-8d27-45038717a88c,http://vocab.getty.edu/ulan/500306739
https://data.getty.edu/provenance/a705abb1-fd0d-36c4-943f-6907f8562880,http://vocab.getty.edu/ulan/500434885
https://data.getty.edu/provenance/e98ff704-00d1-3144-9b05-16038bdf9594,
https://data.getty.edu/provenance/acd48eaa-9dd6-3e62-9a7d-423e0d6da7ba,http://vocab.getty.edu/ulan/500449548
https://data.getty.edu/provenance/6d44b489-d4b6-36bf-9d61-4934d04f0f92,http://vocab.getty.edu/ulan/500434855
https://data.getty.edu/provenance/6ac5f8a8-3e5e-3490-895f-eb47691d716e,http://vocab.getty.edu/ulan/500444648
https://data.getty.edu/provenance/696a01a7-f2a0-3f42-84e5-7b999cb95016,http://vocab.getty.edu/ulan/500434182
https://data.getty.edu/provenance/38de7f40-72d4-35ba-9e25-f11af7a0d6fb,
https://data.getty.edu/provenance/0cc4866a-b47a-370f-b82d-06f76659911c,
https://data.getty.edu/provenance/c7737a1b-7459-3bed-a622-69f1dd75ecf9,http://vocab.getty.edu/ulan/500445819
https://data.getty.edu/provenance/7fc2ba94-8cb1-3cfa-9db2-1754961e4019,http://vocab.getty.edu/ulan/500432950
https://data.getty.edu/provenance/975711e6-6e23-39f4-b36f-fe84b2330465,http://vocab.getty.edu/ulan/500443347
https://data.getty.edu/provenance/f856fe68-2b98-3a09-a3c4-dbc20f877d53,http://vocab.getty.edu/ulan/500446071
https://data.getty.edu/provenance/56fc9d56-e272-3428-8488-cbc88f777efa,http://vocab.getty.edu/ulan/500446703
https://data.getty.edu/provenance/a47af315-8954-3c28-83f7-59ea054a9c90,
https://data.getty.edu/provenance/f6bd4c88-389c-3f80-b979-c6e39ff41eb2,http://vocab.getty.edu/ulan/500409251
https://data.getty.edu/provenance/2bfe634b-a494-37ae-838d-4bf97a8bf16a,http://vocab.getty.edu/ulan/500417412
https://data.getty.edu/provenance/249953e4-5a77-3b95-a565-7641c519e407,
https://data.getty.edu/provenance/63a57b75-c83b-37a2-a362-2cbe19e61f93,http://vocab.getty.edu/ulan/500310382
https://data.getty.edu/provenance/dc9c3b37-5268-38c8-8351-7a92e30613c0,
https://data.getty.edu/provenance/45c2686e-d9f5-3b1d-bee3-535b20b9c8ba,http://vocab.getty.edu/ulan/500444966
https://data.getty.edu/provenance/db1c6191-593f-32a1-a14b-512a45f6c53a,
https://data.getty.edu/provenance/6cd7667f-a5ae-3b1a-8fc0-5fd738165c35,http://vocab.getty.edu/ulan/500310289
https://data.getty.edu/provenance/5c6b32ba-767d-3ac4-abbc-8dd824e44d74,http://vocab.getty.edu/ulan/500400690
https://data.getty.edu/provenance/41023003-b6da-3e9a-adc4-d6f896adae87,
https://data.getty.edu/provenance/a91033ec-c2d6-387e-9277-4b63bdbd4d00,
https://data.getty.edu/provenance/3243f1bc-db5e-3311-ab7d-20593c0a3bf6,http://vocab.getty.edu/ulan/500445866
https://data.getty.edu/provenance/ce6100d4-2385-30ce-a06a-10d30205c42e,http://vocab.getty.edu/ulan/500311711
https://data.getty.edu/provenance/134e4193-e83e-3dfd-9423-adcbf60e2b11,
https://data.getty.edu/provenance/f5a85fe3-ef26-3f6a-9181-1a8ad4a644d3,
https://data.getty.edu/provenance/b62b91c4-ad72-3009-8437-f67bebda00da,
https://data.getty.edu/provenance/b6682f20-dbc8-39f2-82dc-a0611d9104cc,http://vocab.getty.edu/ulan/500443558
https://data.getty.edu/provenance/67fea83b-df24-3490-adcf-58b785ecc18f,
https://data.getty.edu/provenance/1e364963-e3bb-34eb-8d4b-1f6ac5d1035e,http://vocab.getty.edu/ulan/500444677
https://data.getty.edu/provenance/9e91c7df-1a99-3efe-a4b1-bc31df4ba600,
https://data.getty.edu/provenance/69356541-570c-3d59-87c5-3856b8d3bfd1,
https://data.getty.edu/provenance/fd4aa207-c541-387d-b0ff-afca5b2b30a1,http://vocab.getty.edu/ulan/500304334
https://data.getty.edu/provenance/544a2953-2878-3adb-99d4-9cfc9fce53d7,
https://data.getty.edu/provenance/aba8c878-7bdc-3cd7-81ec-017704babbb1,http://vocab.getty.edu/ulan/500426278
https://data.getty.edu/provenance/57256da1-1809-33ca-b4f5-820f8982a612,http://vocab.getty.edu/ulan/500449989
https://data.getty.edu/provenance/eca8235d-3948-3311-9551-78694701abe3,http://vocab.getty.edu/ulan/500444132
https://data.getty.edu/provenance/d95b970b-91ad-335f-a010-a3c77c701252,
https://data.getty.edu/provenance/ac7c471e-49fc-3884-9866-c32d498f78f2,http://vocab.getty.edu/ulan/500439890
https://data.getty.edu/provenance/f723f61c-e775-33ad-bee3-70dc70dc4a13,
https://data.getty.edu/provenance/136b0653-6674-33f9-9647-6a1ae4815f1b,
https://data.getty.edu/provenance/47f4bc7f-df7a-36d9-b9f8-93743982d05a,http://vocab.getty.edu/ulan/500444361
https://data.getty.edu/provenance/f98abbe8-b798-3d98-be14-62e1f057bccc,http://vocab.getty.edu/ulan/500448265
https://data.getty.edu/provenance/328cd10a-e01e-34e8-871a-552df81d8eab,http://vocab.getty.edu/ulan/500445050
https://data.getty.edu/provenance/dd347929-afb7-35f0-8c87-622f619d654d,http://vocab.getty.edu/ulan/500360311
https://data.getty.edu/provenance/d0c62d63-5d70-39b8-969c-247c4a3cd836,http://vocab.getty.edu/ulan/500445905
https://data.getty.edu/provenance/04251360-93f7-398b-8e59-c80df990f1f7,http://vocab.getty.edu/ulan/500434179
https://data.getty.edu/provenance/2e7194ef-f510-354c-bbd3-fccbeba421ea,http://vocab.getty.edu/ulan/500428663
https://data.getty.edu/provenance/54d9c22f-dd30-339e-b10f-0688784d8bd7,http://vocab.getty.edu/ulan/500448208
https://data.getty.edu/provenance/5e624c07-7f2b-33f6-b159-267c4e9fb130,http://vocab.getty.edu/ulan/500115983
https://data.getty.edu/provenance/a4008892-28d7-3e87-b13b-5815d9f2cd61,
https://data.getty.edu/provenance/6fb7a1fc-fab7-33e1-b743-d1cbcd6b6af7,
https://data.getty.edu/provenance/29ecb99c-88b1-394f-8227-5f9965f4d248,http://vocab.getty.edu/ulan/500445065
https://data.getty.edu/provenance/d5d4fa26-2371-3dba-aa03-ccbb2bed4564,http://vocab.getty.edu/ulan/500290175
https://data.getty.edu/provenance/9aa0969d-aa2c-3b4c-8c53-c86b934adfc3,
https://data.getty.edu/provenance/31376439-461f-385c-be28-b2b367ce5a05,http://vocab.getty.edu/ulan/500300401
https://data.getty.edu/provenance/f51c3e01-164d-38a1-9a94-0dd4511982b9,http://vocab.getty.edu/ulan/500446282
https://data.getty.edu/provenance/df4860a0-b960-3355-b05f-393701d4da74,http://vocab.getty.edu/ulan/500447581
https://data.getty.edu/provenance/d5a16c74-0e4b-3419-ad81-fcc682378fad,http://vocab.getty.edu/ulan/500444286
https://data.getty.edu/provenance/13b48ec6-2a57-3631-9652-195cde4633f1,http://vocab.getty.edu/ulan/500445204
https://data.getty.edu/provenance/b75055fe-bc15-3d00-b17f-baa32973da67,
https://data.getty.edu/provenance/75a91590-cd17-3a5f-b97c-28f11f0f5f89,
https://data.getty.edu/provenance/a98af480-07c0-37ee-9b07-a405e199c2c8,http://vocab.getty.edu/ulan/500412117
https://data.getty.edu/provenance/1a3f2d7a-322a-3b83-b7c4-c0d72957c04a,
https://data.getty.edu/provenance/cad1709c-b9e7-3e47-91f1-a5b6fd513837,
https://data.getty.edu/provenance/1a5ff249-44cc-3459-a66c-f56b225a5204,
https://data.getty.edu/provenance/fee15658-089d-3f10-a4bd-a00b204b7176,http://vocab.getty.edu/ulan/500448294
https://data.getty.edu/provenance/18e96503-6531-30d7-86a5-2fe632b4e5c5,http://vocab.getty.edu/ulan/500448962
https://data.getty.edu/provenance/366f7251-7912-3d10-9f7d-36c9d016a3ed,http://vocab.getty.edu/ulan/500412003
https://data.getty.edu/provenance/4606c406-f0f3-32a3-90e3-a0dac8e28dfa,http://vocab.getty.edu/ulan/500444700
https://data.getty.edu/provenance/541c5b45-f753-3f8f-a4cf-51ea0d7e8aa8,http://vocab.getty.edu/ulan/500445378
https://data.getty.edu/provenance/1a0b26b9-e291-31bd-8ba3-840b1c8e3f7b,http://vocab.getty.edu/ulan/500300517
https://data.getty.edu/provenance/d0125b33-489f-3bf6-aad1-4b987acc7d76,http://vocab.getty.edu/ulan/500448267
https://data.getty.edu/provenance/6505cd31-7766-378a-afe8-d99ce465592d,http://vocab.getty.edu/ulan/500439428
https://data.getty.edu/provenance/73605796-5a05-364b-9034-a407bbfe605e,
https://data.getty.edu/provenance/103bd925-ae04-3f53-9511-90b0611668d7,http://vocab.getty.edu/ulan/500450129
https://data.getty.edu/provenance/82dac53b-c9c6-3ecd-aa61-1444ef57c9d0,http://vocab.getty.edu/ulan/500434173
https://data.getty.edu/provenance/3eefa430-43f1-33a3-b3b4-0ed5ee66228c,http://vocab.getty.edu/ulan/500443560
https://data.getty.edu/provenance/bb5000af-0cfb-32c2-95d8-9809774bf8bc,http://vocab.getty.edu/ulan/500434836
https://data.getty.edu/provenance/2834072a-df50-3db5-af1c-017b116eb85b,http://vocab.getty.edu/ulan/500445230
https://data.getty.edu/provenance/7e3ab6b8-8a67-3fb0-9a64-04d286cdad91,
https://data.getty.edu/provenance/20a3afd2-5188-3bf7-8665-07ed38cd0abd,http://vocab.getty.edu/ulan/500444463
https://data.getty.edu/provenance/e37555a1-7489-346b-9539-3be1a4c9653b,http://vocab.getty.edu/ulan/500445731
https://data.getty.edu/provenance/d0e949f3-6ffe-31aa-8ef6-1dbea861f151,http://vocab.getty.edu/ulan/500304375
https://data.getty.edu/provenance/f2abf3ec-05e3-320a-868c-e4aa86be6c72,http://vocab.getty.edu/ulan/500443545
https://data.getty.edu/provenance/f7461676-54c3-3c38-8066-4b985103bb36,http://vocab.getty.edu/ulan/500444679
https://data.getty.edu/provenance/4c7e33eb-faa0-3a1d-b9b0-02b03013fc0d,
https://data.getty.edu/provenance/47a5f3e1-a3e0-3c8f-b3ab-c15c01312159,http://vocab.getty.edu/ulan/500444367
https://data.getty.edu/provenance/c73f05cb-775e-38b2-a367-f1e1dc5133f0,http://vocab.getty.edu/ulan/500435472
https://data.getty.edu/provenance/6b8f2ae3-bcaf-3a2b-8797-0dcd03748edc,http://vocab.getty.edu/ulan/500448734
https://data.getty.edu/provenance/98f2b142-1953-3002-a856-e68f13dcde04,http://vocab.getty.edu/ulan/500445686
https://data.getty.edu/provenance/2bc90f86-bb23-3b71-89e7-f4dcd74b29f1,http://vocab.getty.edu/ulan/500447863
https://data.getty.edu/provenance/3e9a7f4d-4967-3b02-b4f7-d643726c748d,http://vocab.getty.edu/ulan/500449307
https://data.getty.edu/provenance/2d9536cf-044b-3016-b0a6-c478fd2939fa,http://vocab.getty.edu/ulan/500242559
https://data.getty.edu/provenance/61d4f34e-1dd4-3466-b22f-5d233851f072,http://vocab.getty.edu/ulan/500449942
https://data.getty.edu/provenance/bf8036d6-ce28-3ebe-a80e-b30f78e66add,
https://data.getty.edu/provenance/74603d0a-314c-3fcd-9634-2f81310db6ac,
https://data.getty.edu/provenance/c6998d54-cdc6-3f35-9279-11553dd51c9c,
https://data.getty.edu/provenance/e48b2bfb-e860-38f5-9e87-259e298b03c0,http://vocab.getty.edu/ulan/500449046
https://data.getty.edu/provenance/16c5f8cf-faf1-3b9a-a18f-06d8c17cde37,
https://data.getty.edu/provenance/0cc4f81e-dc1d-3d2c-ab58-dd298e82ec9b,http://vocab.getty.edu/ulan/500446345
https://data.getty.edu/provenance/1f501c55-0b8b-3d97-9bc3-b5eb60b8f256,
https://data.getty.edu/provenance/1c17cf46-548b-34ad-ab2f-4ffbf4eb6903,
https://data.getty.edu/provenance/a511b86e-9fb8-3cbb-a9d5-12308254f36e,http://vocab.getty.edu/ulan/500444584
https://data.getty.edu/provenance/96534d5d-6c33-3dc9-83c0-80a326342040,
https://data.getty.edu/provenance/1fa93329-5abb-36d7-8561-d602af892e29,http://vocab.getty.edu/ulan/500446907
https://data.getty.edu/provenance/19ca8a6c-b1aa-38d0-8580-434394ff0eb7,http://vocab.getty.edu/ulan/500449649
https://data.getty.edu/provenance/3a8bc3f4-bb70-3c68-a9a1-ea0868e090b9,http://vocab.getty.edu/ulan/500445105
https://data.getty.edu/provenance/7555c37c-f31d-3d38-8963-68791b9c7c11,http://vocab.getty.edu/ulan/500444088
https://data.getty.edu/provenance/6ddd3828-65de-3129-a616-d0797543516e,http://vocab.getty.edu/ulan/500445976
https://data.getty.edu/provenance/ad017005-de27-3a31-b977-807aa4550892,http://vocab.getty.edu/ulan/500439645
https://data.getty.edu/provenance/af588c5a-d76f-32fc-b3ef-51a085bc3e01,http://vocab.getty.edu/ulan/500447865
https://data.getty.edu/provenance/0dd97915-ae87-3f29-9207-b000857ae683,http://vocab.getty.edu/ulan/500445477
https://data.getty.edu/provenance/2bf4d72d-aa50-372f-9d56-0dc8ec485f0a,http://vocab.getty.edu/ulan/500450059
https://data.getty.edu/provenance/491b8ab8-a821-3f46-9526-e776c938e2ea,http://vocab.getty.edu/ulan/500443276
https://data.getty.edu/provenance/052c88b6-4764-3526-a8eb-1f6b8e7293ab,
https://data.getty.edu/provenance/5e912a08-b92e-35b6-8c0c-dbb977b8a9f5,http://vocab.getty.edu/ulan/500444340
https://data.getty.edu/provenance/9435bced-d38e-3e66-8162-342c21ca56f5,http://vocab.getty.edu/ulan/500303559
https://data.getty.edu/provenance/225d6223-29e4-3899-b499-b522de624c1e,http://vocab.getty.edu/ulan/500436709
https://data.getty.edu/provenance/79b0cdfa-40c9-350b-9351-4874a9237297,http://vocab.getty.edu/ulan/500214534
https://data.getty.edu/provenance/0e5386e0-1bc6-3496-9cb3-03bc3a6c4478,http://vocab.getty.edu/ulan/500445830
https://data.getty.edu/provenance/f6afa045-b67a-38ac-ae49-9a61472a37c3,http://vocab.getty.edu/ulan/500449832
https://data.getty.edu/provenance/e62cf2ea-4610-3c82-a795-8a5dfbf2fdce,http://vocab.getty.edu/ulan/500443210
https://data.getty.edu/provenance/02429205-a5dc-31d4-9bda-2b62f23c9c71,http://vocab.getty.edu/ulan/500445927
https://data.getty.edu/provenance/1d36c801-6fa9-3090-b98d-90fbe954e322,http://vocab.getty.edu/ulan/500447389
https://data.getty.edu/provenance/d3e84a1e-8864-369e-8a5b-8df3ebe0e5c5,http://vocab.getty.edu/ulan/500446314
https://data.getty.edu/provenance/501795db-7491-3f97-a57f-b75472017bf5,http://vocab.getty.edu/ulan/500443353
https://data.getty.edu/provenance/acebfe51-d88b-3eb2-9bad-60ad30f72a75,http://vocab.getty.edu/ulan/500445345
https://data.getty.edu/provenance/1c8cd9a3-75d9-3d02-a2ab-d3e452d6624f,http://vocab.getty.edu/ulan/500125157
https://data.getty.edu/provenance/7777b29b-6fc0-3787-888c-c813f966cd5d,http://vocab.getty.edu/ulan/500298210
https://data.getty.edu/provenance/a7ca7bf5-7bcf-3d57-99ca-5ad193149a1e,http://vocab.getty.edu/ulan/500439912
