STAR Record No.,PI Record No.,Stock Book No.,Knoedler Number,Page Number,Row Number,Consign. No.,Consign. Name,Consign. Auth,Consign. Loc.,Artist Name 1,Art. Authority 1,Nationality 1,Attrib Mod 1,Attrib Mod Auth1,Artist Name 2,Art. Authority 2,Nationality 2,Attrib Mod 2,Attrib Mod Auth2,Title,Description,Subject,Genre,Object Type,Materials,Dimensions,Entry Date-Year,Entry Date-Month,Entry Date-Day,Sale Date-Year,Sale Date-Month,Sale Date-Day,Purch. Amount,Purch. Currency,Purch. Note,KnoedPurch Amt.,KnoedPurch Curr.,KnoedPurch Note,Price Amount,Price Currency,Price Note,KnoedSale Amt.,KnoedSale Curr.,KnoedSale Note,Seller Name 1,Seller Loc 1,Sell Auth Name 1,Sell Auth Loc 1,Sell Auth Mod 1,Seller Name 2,Seller Loc 2,Sell Auth Name 2,Sell Auth Loc 2,Sell Auth Mod 2,Seller Name 3,Seller Loc 3,Sell Auth Name 3,Sell Auth Loc 3,Sell Auth Mod 3,Joint Own 1,Joint Own Auth 1,Joint Own Sh 1,Joint Own 2,Joint Own Auth 2,Joint Own Sh 2,Joint Own 3,Joint Own Auth 3,Joint Own Sh 3,Transaction,Buyer Name 1,Buyer Loc 1,Buy Auth Name 1,Buy Auth Addr 1,Buy Auth Mod 1,Buyer Name 2,Buyer Loc 2,Buy Auth Name 2,Buy Auth Addr 2,Buy Auth Mod 2,Folio,prev own 1,prev own auth1,prev own loc1,prev own 2,prev own auth2,prev own loc2,prev own 3,prev own auth3,prev own loc3,prev own 4,prev own auth4,prev own loc4,prev own 5,prev own auth5,prev own loc5,prev own 6,prev own auth6,prev own loc6,prev own 7,prev own auth7,prev own loc7,prev own 8,prev own auth8,prev own loc8,prev own 9,prev own auth9,prev own loc9,post owner,post own auth,Present Loc Geog,Present Loc Inst,Present Loc Acc,Activity URL,Object URL,Buyer URL,Buyer ULAN ID,Buyer WD Image URL,Buyer WD Entity URL,Artist URL,Artist ULAN ID,Artist WD Image URL,Artist WD Entity URL,Present Loc Note,Working Note,Verbatim Notes,Rosetta Handle,Main Heading,Subheading,Flag
71715,K-27960,7.0,16689,131.0,27.0,NA,NA,NA,NA,G.B. Moroni,"MORONI, GIOVANNI BATTISTA",Italian,NA,NA,NA,NA,NA,NA,NA,Gian Frederico Madruzzo,"Nephew of Cardinal Christoforo Madruzzo, Prince Bishop of Trento, Stillman Collection, Lot 28",NA,Portrait,Painting,NA,NA,1927.0,2.0,3.0,1927.0,2.0,0.0,20000.0,dollars,NA,NA,NA,NA,22000.0,dollars,NA,NA,NA,NA,American Art Association,NA,American Art Association,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,W.R. Timken,City,"Timken, William R.","1107 Fifth Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,11.0,Stillman,"Stillman, Thomas E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington, DC, USA",National Gallery of Art,1960.6.27,https://data.getty.edu/provenance/858d7a19-5b0b-3333-9b26-2b4176c38187,https://data.getty.edu/provenance/8f4bb593-6f3e-35c6-bf97-6ab0106c4a32,https://data.getty.edu/provenance/cf3c5c93-b5c5-3176-ac15-5fe09d57db58,http://vocab.getty.edu/ulan/500437488,,,https://data.getty.edu/provenance/cce7cac8-39f7-3ab6-a0a7-bcd69e81b635,http://vocab.getty.edu/ulan/500011118,http://commons.wikimedia.org/wiki/Special:FilePath/Giuseppe%20Siccardi%20-%20Giovan%20Battista%20Moroni%20%28retouched%29.jpg,http://www.wikidata.org/entity/Q504949,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156803,New York January 1927,NA,NA
71743,K-27988,7.0,16717,133.0,33.0,NA,NA,NA,NA,S. Botticelli,BOTTICELLI (ALESSANDRO DI MARIANO FILIPEPI),Italian,NA,NA,NA,NA,NA,NA,NA,Two Children Christ & St. John,NA,Religious (figures),History,Painting,P [panel],9 7/8 x 14 1/4,1927.0,2.0,16.0,1927.0,8.0,0.0,3500.0,pounds,shared,1750.0,pounds,NA,6000.0,pounds,NA,NA,NA,NA,P. & D. Colnaghi & Co,London,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colnaghi,Colnaghi's,44928.0,NA,NA,NA,NA,NA,NA,Sold,Ottawa National Gallery,NA,"Ottawa, Ontario, Canada.  National Gallery of Canada","no street address, Ottawa, Ontario, Canada",NA,NA,NA,NA,NA,NA,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ottawa, Ontario, Canada",National Gallery of Canada,3524.0,,,,,,,,,,,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156805,New York March 1927,NA,NA
71787,K-28032,7.0,16761,136.0,54.0,NA,NA,NA,NA,P. Christus,"CHRISTUS, PETRUS",Netherlandish,NA,NA,NA,NA,NA,NA,NA,Port of a Carthusian Monk as a Saint,NA,NA,Portrait,Painting,P [panel],8 1/2 x 11 5/8,1927.0,4.0,28.0,1927.0,4.0,0.0,10500.0,pounds,NA,NA,NA,NA,80000.0,dollars,NA,NA,NA,NA,A.J. Sulley,London,"Sulley, (Arthur J.), and Co.","London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Jules S. Bache,City,"Bache, Jules Semon","814 Fifth Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",Metropolitan Museum of Art,49.7.19,https://data.getty.edu/provenance/e682860f-401f-3149-a5e7-742e9e6d5cd1,https://data.getty.edu/provenance/92ccf9eb-539d-337c-a334-8fc812ce6b7b,https://data.getty.edu/provenance/e30842dc-3001-33db-98cb-221faa57ea89,http://vocab.getty.edu/ulan/500072248,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Bache.jpg,http://www.wikidata.org/entity/Q6305730,https://data.getty.edu/provenance/31213009-e1ed-31d5-8d38-07df42c53eed,http://vocab.getty.edu/ulan/500032549,http://commons.wikimedia.org/wiki/Special:FilePath/Petrus%20christus%2C%20ritratto%20d%27uomo%20con%20falcone.jpg,http://www.wikidata.org/entity/Q312616,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156808,New York April 1927,NA,NA
71808,K-28053,7.0,16782,138.0,10.0,NA,NA,NA,NA,J.L. Forain,"FORAIN, JEAN LOUIS",French,NA,NA,NA,NA,NA,NA,NA,The Sitting,NA,NA,Genre,Painting,NA,NA,1927.0,4.0,0.0,1927.0,4.0,0.0,2000.0,dollars,NA,NA,NA,NA,3500.0,dollars,NA,NA,NA,NA,R.C. Vose,NA,Vose Galleries,"559 Boylston St., Boston, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Brooklyn Museum,NA,"Brooklyn, NY, USA.  Brooklyn Museum","Eastern Pky, Brooklyn, NY, USA",NA,NA,NA,NA,NA,NA,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brooklyn, NY, USA",Brooklyn Museum,27.358,https://data.getty.edu/provenance/73ee0e84-492f-3365-a352-244a0dbd9a65,https://data.getty.edu/provenance/9b54bf9d-d187-3fa3-b5e1-956b77de1c1d,https://data.getty.edu/provenance/59619d50-48fd-39f9-b9d2-0c617d1a02be,http://vocab.getty.edu/ulan/500267611,,,https://data.getty.edu/provenance/e9043d8a-de7c-39cb-8c2e-cca3243258b0,http://vocab.getty.edu/ulan/500115211,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Louis%20Forain.jpg,http://www.wikidata.org/entity/Q719614,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156811,New York April 1927,NA,NA
71815,K-28060,7.0,16789,138.0,43.0,NA,NA,NA,NA,Tintoretto,"TINTORETTO, JACOPO (JACOPO ROBUSTI)",Italian,NA,NA,NA,NA,NA,NA,NA,Port of a Doge,NA,NA,Portrait,Painting,NA,36 x 43,1927.0,4.0,7.0,1927.0,9.0,0.0,3500.0,pounds,NA,NA,NA,NA,14000.0,pounds,NA,NA,NA,NA,Paul Cassirer,Amsterdam,"Cassirer, (Paul), Inc.","Amsterdam, Nederland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,National Gallery of Victoria,Melbourne,"Melbourne, Australia.  National Gallery of Victoria","no street address, Melbourne, Australia",NA,NA,NA,NA,NA,NA,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melbourne, Victoria, Australia",National Gallery of Victoria,649098.0,,,,,,,,,,,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156811,New York April 1927,NA,NA
71831,K-28076,7.0,16805,140.0,6.0,NA,NA,NA,NA,Braque,"BRAQUE, GEORGES",French,NA,NA,NA,NA,NA,NA,NA,Pivoines,NA,NA,Still Life,Painting,P [panel],27 3/8 x 22 1/8,1927.0,4.0,22.0,1927.0,7.0,0.0,306.18,pounds,NA,NA,NA,NA,400.0,pounds,NA,NA,NA,NA,Paul Rosenberg,Paris,"Rosenberg, (Paul), and Co.","Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,C.W. Kraushaar,NA,Kraushaar Galleries,"680 Fifth Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington, DC, USA",National Gallery of Art,1963.10.90,https://data.getty.edu/provenance/b24d2d74-12a0-3eaa-8bbd-89323fad58df,https://data.getty.edu/provenance/45cbdb9b-35b0-39b9-8f27-785df8ef9749,https://data.getty.edu/provenance/a7426ce4-5d4a-36a2-bea4-c27b2bfb31eb,http://vocab.getty.edu/ulan/500435669,,,https://data.getty.edu/provenance/4dcf3223-0bc2-3e40-8056-f216a0476a8a,http://vocab.getty.edu/ulan/500025200,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Braque%2C%201908%2C%20photograph%20published%20in%20Gelett%20Burgess%2C%20The%20Wild%20Men%20of%20Paris%2C%20Architectural%20Record%2C%20May%201910.jpg,http://www.wikidata.org/entity/Q153793,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156813,New York April 1927,NA,NA
71843,K-28088,7.0,16817,141.0,5.0,NA,NA,NA,NA,E. Degas,"DEGAS, HILAIRE GERMAIN EDGAR",French,NA,NA,NA,NA,NA,NA,NA,Les Deux Danseuses,Sir James Murray Coll Lot 41,NA,Genre,Painting,NA,18 1/4 x 24 1/4,1927.0,5.0,0.0,1927.0,7.0,0.0,7560.0,pounds,NA,NA,NA,NA,8560.0,pounds,NA,NA,NA,NA,Christies Manson & Woods,London,Christie's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,S. Courtauld,NA,"Courtauld, Samuel","Portman Square W., London, England, UK",NA,NA,NA,NA,NA,NA,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"London, England, UK",The Courtauld Institute of Art,P.1934.SC.89,https://data.getty.edu/provenance/3ce3ed49-fffd-3e42-a559-51f348a439e0,https://data.getty.edu/provenance/4def7195-79fe-3a4e-b866-0488236d8637,https://data.getty.edu/provenance/4dd424bd-3a72-3c1a-8702-9c16974c4cf7,http://vocab.getty.edu/ulan/500117141,,,https://data.getty.edu/provenance/f0a82d9c-6338-34e3-a28e-603b7d6f1581,http://vocab.getty.edu/ulan/500115194,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Degas%20self%20portrait%201855FXD.jpg,http://www.wikidata.org/entity/Q46373,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156814,New York May 1927,NA,NA
71872,K-28117,7.0,16846,143.0,8.0,NA,NA,NA,NA,N.C. Pickenoy,"ELIASZ., NICOLAES (NICOLAES ELIASZ. PICKENOY)",Dutch,NA,NA,NA,NA,NA,NA,NA,Pt.[Portrait] of a Nobleman,NA,NA,Portrait,Painting,P [panel],33 3/4 x 48,1927.0,5.0,20.0,NA,NA,NA,1785.0,pounds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Christie Manson & Woods,London,Christie's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Los Angeles, CA, USA",J. Paul Getty Museum,94.PB.1,https://data.getty.edu/provenance/6ca66776-d069-38b3-b6eb-df6b097af43c,https://data.getty.edu/provenance/0c857b9d-b496-3499-a8e0-ba2c75827b83,https://data.getty.edu/provenance/24fb0c81-2b2c-309e-9cae-7e10bc79c44f,http://vocab.getty.edu/ulan/500444127,,,https://data.getty.edu/provenance/1f359879-da63-32b5-97b7-a8dde2f71d1d,http://vocab.getty.edu/ulan/500017284,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolaes%20Eliasz.%20Pickenoy%20-%20Self-Portrait%20at%20the%20Age%20of%20Thirty-Six%20-%20WGA17440.jpg,http://www.wikidata.org/entity/Q632846,NA,NA,Duplicate of K-A1373,http://hdl.handle.net/10020/2012m54_fl4156816,New York May 1927,NA,NA
71881,K-28126,7.0,16855,143.0,27.0,NA,NA,NA,NA,T. Gainsborough,"GAINSBOROUGH, THOMAS",British,NA,NA,NA,NA,NA,NA,NA,James Christie,Lot 29,NA,Portrait,Painting,NA,NA,1927.0,5.0,24.0,NA,NA,NA,[7560],pounds,shared,2520.0,pounds,NA,NA,NA,NA,NA,NA,NA,T. Agnew & Sons,NA,Agnew's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colnaghi,Colnaghi's,44929.0,Agnew,Agnew's,44929.0,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Los Angeles, CA, USA",J. Paul Getty Museum,70.PA.16,https://data.getty.edu/provenance/fbc91494-294c-30a6-b6dc-885f3ea074ed,https://data.getty.edu/provenance/09539ab1-416d-3870-810b-8a6b3b604368,https://data.getty.edu/provenance/e58f4290-9160-3b64-9006-ed136dbd8d2a,http://vocab.getty.edu/ulan/500437313,,,https://data.getty.edu/provenance/8cc4b65a-ae05-39d1-9726-675b7c7d0161,http://vocab.getty.edu/ulan/500115200,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Gainsborough%20by%20Thomas%20Gainsborough.jpg,http://www.wikidata.org/entity/Q192720,NA,NA,Duplicate of K-A1983,http://hdl.handle.net/10020/2012m54_fl4156816,New York May 1927,NA,NA
71904,K-28149,8.0,A2076,190.0,3.0,NA,NA,NA,NA,Jozef van Aken,"AKEN, JOSEPH VAN",Flemish,NA,NA,NA,NA,NA,NA,NA,The Man of Ross Group of Figures before an Inn,This work was purchased from the estate on which stands Anne Hathaway's Cottage,NA,Genre,Painting,NA,24 1/4 x 29 1/4,1938.0,10.0,29.0,1945.0,1.0,16.0,68.0,pounds,NA,NA,NA,NA,125.0,francs,NA,NA,NA,NA,Sidney Hand Ltd,London,"SIDNEY HAND, LTD.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Public Art Gallery Hereford,NA,"Hereford, Herefordshire, England, UK.  Hereford Museum and Art Gallery","Broad Street, Hereford, Herefordshire, England, UK",NA,NA,NA,NA,NA,NA,221.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hereford, Herefordshire, England, UK",Hereford Museum and Art Gallery,4727.0,,,,,,,,,,,NA,NA,(See Ldn Sales list Jan. 1945),http://hdl.handle.net/10020/2012m54_fl4156568,NA,NA,NA
71908,K-28153,8.0,A2080,190.0,26.0,NA,NA,NA,NA,Pierre Paul Prud'hon,"PRUD'HON, PIERRE PAUL",French,NA,NA,NA,NA,NA,NA,NA,Pt of Arnauld de Beaufort,"S.&D. 1818, Ex Collection Lady Harcourt-London",NA,Portrait,Painting,NA,13 x 16 1/4,1938.0,11.0,15.0,1939.0,1.0,9.0,[1000],dollars,shared,500.0,dollars,NA,2400.0,dollars,NA,NA,NA,NA,"Arnold Seligmann, Rey & Co.",N.Y.,"Seligmann, (Arnold), Rey and Co., Inc.","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. Seligmann Rey & Co,"Seligmann, (Arnold), Rey and Co., Inc.",44928.0,NA,NA,NA,NA,NA,NA,Sold,City Art Museum,St. Louis,"Saint Louis, MO, USA.  Saint Louis Art Museum","no street address, Saint Louis, MO, USA",NA,NA,NA,NA,NA,NA,56.0,"Lady Harcourt, London","HARCOURT, LADY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Louis, MO, USA",Saint Louis Art Museum,1.429861111111111,,,,,,,,,,,as Henri-Ernest de Beaufort 1798-1825,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156568,NA,NA,NA
71928,K-28173,8.0,A2098,192.0,11.0,NA,NA,NA,NA,F. Goya,"GOYA Y LUCIENTES, FRANCISCO JOSÉ DE",Spanish,NA,NA,NA,NA,NA,NA,NA,Autumn,NA,NA,Landscape,Painting,NA,9 1/2 x 13 1/4,1939.0,1.0,16.0,1939.0,2.0,24.0,3000.0,dollars,shared,1500.0,dollars,NA,5500.0,dollars,NA,NA,NA,NA,Robert Lebel,NA,"LEBEL, ROBERT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinakos,"Pinakos, Inc. (Rudolf Heinemann)",44928.0,NA,NA,NA,NA,NA,NA,Sold,R. Sterling Clark,NA,"Clark, Robert Sterling","no street address, Upperville, VA, USA",NA,NA,NA,NA,NA,NA,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Williamstown, MA, USA",Sterling and Francine Clark Art Institute,1955.749,https://data.getty.edu/provenance/4abbea49-969f-3d9a-9bb1-1f16e8079038,https://data.getty.edu/provenance/26b00395-f161-36af-a518-162386fcca2e,https://data.getty.edu/provenance/0afe6aad-64f2-310a-aea0-d96b196fda09,http://vocab.getty.edu/ulan/500443790,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Orpen%20Robert%20Sterling%20Clark.jpg,http://www.wikidata.org/entity/Q328297,https://data.getty.edu/provenance/c56d8492-7fb5-3474-a0ab-4029c10336a1,http://vocab.getty.edu/ulan/500118936,http://commons.wikimedia.org/wiki/Special:FilePath/Vicente%20L%C3%B3pez%20Porta%C3%B1a%20-%20el%20pintor%20Francisco%20de%20Goya.jpg,http://www.wikidata.org/entity/Q5432,NA,NA,our half share Jt Acct Pinakos Inc.,http://hdl.handle.net/10020/2012m54_fl4156570,14246.0,NA,NA
71955,K-28200,8.0,A2125,194.0,29.0,NA,NA,NA,NA,F. Bol,"BOL, FERDINAND",Dutch,NA,NA,NA,NA,NA,NA,NA,Pt of an Orator,Lot 3,NA,Portrait,Painting,NA,30 1/2 x 38 3/8,1939.0,3.0,31.0,1941.0,12.0,27.0,1155.0,pounds,NA,NA,NA,NA,15000.0,dollars,NA,NA,NA,NA,Christie Manson & Woods,London,Christie's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,"Museum of Fine Arts Springfield, Mass.",NA,"Springfield, MA, USA.  Springfield Museums","Springfield, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Springfield, MA, USA",Springfield Museums,42.02,https://data.getty.edu/provenance/825e80be-1e5a-3977-9e3b-636bedf48b25,https://data.getty.edu/provenance/bd725045-de0d-3023-af54-f4b089764572,https://data.getty.edu/provenance/ff75feaf-3959-398f-8a32-dcc3a4046f1b,http://vocab.getty.edu/ulan/500444128,,,https://data.getty.edu/provenance/e50cedd7-a5ec-3b24-a963-9133c68f4e26,http://vocab.getty.edu/ulan/500013764,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20Bol.Self-portrait.jpg,http://www.wikidata.org/entity/Q374039,as Self Portrait,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156572,NA,NA,NA
71959,K-28204,8.0,A2129,194.0,44.0,NA,NA,NA,NA,Jas. Peale,"PEALE, JAMES",American,NA,NA,NA,NA,NA,NA,NA,"Still Life, Vegetables with Yellow Blossoms",NA,NA,Still Life,Painting,NA,25 1/2 x 19 3/4,1939.0,4.0,10.0,NA,NA,NA,2625.0,dollars,"for numbers A2127-A2145, shared",1310.0,dollars,for numbers A2127-A2145,NA,NA,NA,NA,NA,NA,Walker Galleries,108 East 57 St.,Hudson-Walker Galleries,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mrs Caroline H Kunochan,"Kernochan, Katherine Lorillard",44928.0,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winterthur, DE, USA","Winterthur Museum, Garden and Library",1957.0625,https://data.getty.edu/provenance/873454f5-9f8c-386e-908f-f431591ec93f,https://data.getty.edu/provenance/0807980f-9474-3030-a690-dcc9a6644622,https://data.getty.edu/provenance/d3b90113-df5d-386f-846d-d4770ad0b80a,http://vocab.getty.edu/ulan/500249029,,,https://data.getty.edu/provenance/d975d83f-ec1b-30b5-9dd0-b57762c5eb50,http://vocab.getty.edu/ulan/500029852,http://commons.wikimedia.org/wiki/Special:FilePath/James%20peale%20painting%20a%20miniature%20charles%20willson%20peale.jpg,http://www.wikidata.org/entity/Q3161332,titled Still life with yellow blossoms,NA,"Joint a/c A2129/45 ; our 1/2 share Jt Acct Mrs. Caroline H. Kernechan, See W.F.D. letter to her July 3/41",http://hdl.handle.net/10020/2012m54_fl4156572,NA,NA,NA
72004,K-28249,8.0,A2174,197.0,38.0,NA,NA,NA,NA,P. Bril,"BRIL, PAUL",Flemish,NA,NA,NA,NA,NA,NA,NA,Landscapes with Golfers S & D 1624,NA,Landscapes with figures,Landscape,Painting,NA,34 3/4 x 26 5/8,1939.0,6.0,23.0,1940.0,1.0,31.0,125.0,pounds,NA,NA,NA,NA,1200.0,dollars,NA,NA,NA,NA,A. Tooth & Sons,London,"Tooth, (Arthur), and Sons","London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Minneapolis Institute of Arts,NA,"Minneapolis, MN, USA.  Minneapolis Institute of Arts","no street address, Minneapolis, MN, USA",NA,NA,NA,NA,NA,NA,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minneapolis, MN, USA",Minneapolis Institute of Art,40.3,https://data.getty.edu/provenance/cdc7c956-a061-39c4-882d-ef7446cdbe20,https://data.getty.edu/provenance/5d45e2bc-0f7b-3a63-999c-890c6626c22d,https://data.getty.edu/provenance/6803507a-e5f4-310d-a798-4e1abd632bd2,http://vocab.getty.edu/ulan/500055445,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard-neher-1806.jpg,http://www.wikidata.org/entity/Q74508,https://data.getty.edu/provenance/b1db24b8-f80d-3d05-a87d-72789e61017c,http://vocab.getty.edu/ulan/500005652,http://commons.wikimedia.org/wiki/Special:FilePath/Bril%2C%20Paul%20-%20Self-Portrait%20-%201595-1600%20%28cropped%29.jpg,http://www.wikidata.org/entity/Q540753,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156575,NA,NA,NA
72016,K-28261,8.0,A1078,108.0,34.0,NA,NA,NA,NA,T. Gainsborough,"GAINSBOROUGH, THOMAS",British,NA,NA,NA,NA,NA,NA,NA,Pt. William Pitt,NA,NA,Portrait,Painting,NA,4 3/4 x 5 7/8,1930.0,2.0,14.0,1930.0,4.0,12.0,68.0,pounds,NA,NA,NA,NA,3000.0,dollars,NA,NA,NA,NA,A. Betts,London,"Betts, A.L.","London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Hon. A.W. Mellon,NA,"Mellon, Andrew W.","1785 Massachussetts Ave., Washington, DC, USA",NA,NA,NA,NA,NA,NA,179.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington, DC, USA",National Gallery of Art,1970.17.120,https://data.getty.edu/provenance/f0115304-bef4-3fbf-99db-71947026ca2e,https://data.getty.edu/provenance/40c30a1c-9b4e-34a3-99d5-9ec7cf194206,https://data.getty.edu/provenance/13800fee-00f1-3bd4-aa82-bafd8598c61d,http://vocab.getty.edu/ulan/500356367,http://commons.wikimedia.org/wiki/Special:FilePath/AWMellon.jpg,http://www.wikidata.org/entity/Q446858,https://data.getty.edu/provenance/8cc4b65a-ae05-39d1-9726-675b7c7d0161,http://vocab.getty.edu/ulan/500115200,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Gainsborough%20by%20Thomas%20Gainsborough.jpg,http://www.wikidata.org/entity/Q192720,as Dupont Gainsborough,NA,NA,http://hdl.handle.net/10020/2012m54_fl4156485,NA,NA,NA
